nBC,Ins,RH,s,t,avPriceFP0,avPriceFP100,avPriceFP500,avPriceCoastFront,nB,nS,nNC,nOS,nOB,nBL,nT,dBS
0.7,0,1,21,59,136955.75243553,150998.36440678,117430.19711538,258423.45652174,3631,904,265,79,3301,14,257,2727
0.7,0,1,21,60,137061.09111748,151205.6059322,117445.09134615,259771.76086957,3669,899,248,70,3358,7,273,2770
0.7,0,1,21,61,137642.58338109,152235.69491525,118027.66346154,261557.05434783,3718,896,242,75,3410,9,259,2822
0.7,0,1,21,62,138948.6234957,153645.90677966,119059.91346154,265650.10869565,3771,926,253,86,3456,24,262,2845
0.7,0,1,21,63,140180.16733524,155616.84745763,120286.38461538,269403.73913043,3825,950,260,80,3504,19,267,2875
0.7,0,1,21,64,141768.93295129,157917.58898305,121286.67788462,274672.01086957,3839,960,222,72,3561,16,264,2879
0.7,0,1,21,65,141677.61604585,158107.5,121102.09134615,276578.13043478,3898,960,240,78,3583,3,256,2938
0.7,0,1,21,66,142981.95759312,159392.69067797,121832.77884615,280062.22826087,3944,995,252,80,3633,21,265,2949
0.7,0,1,21,67,143676.38739255,160147.47033898,122362.375,283296.66304348,3934,969,258,81,3692,97,252,2965
0.7,0,1,21,68,143193.12091691,159851.66101695,122202.66346154,282683.19565217,3974,981,241,83,3665,15,269,2993
0.7,0,1,21,69,142546.87679083,159430.55084746,121810.98076923,282537.09782609,3999,962,253,84,3691,29,283,3037
0.7,0,1,21,70,142425.94842407,159054.27118644,121405.15865385,284197.98913043,4053,935,246,92,3725,10,274,3118
0.7,0,1,21,71,143638.23724928,160319.38983051,122286.40384615,288691.38043478,4125,946,260,78,3794,7,259,3179
0.7,0,1,21,72,143899.39713467,160025.82627119,121947.45192308,290360.79347826,4155,958,236,92,3848,21,277,3197
0.7,0,1,21,73,144282.43667622,160111.55084746,121765.74038462,290825.66304348,4206,947,248,90,3879,11,276,3259
0.7,0,1,21,74,144900.81146132,160503.33050847,121979.04807692,292710.89130435,4246,943,227,88,3943,12,263,3303
0.7,0,1,21,75,145321.89799427,160830.75,121938.08653846,294000.64130435,4276,922,226,92,3975,17,271,3354
0.7,0,1,21,76,145614.70716332,160887.28389831,122088.83173077,294615.90217391,4332,934,255,68,4017,8,259,3398
0.7,0,1,21,77,145744.56848138,161405.18220339,121754.91826923,295410.47826087,4378,925,238,88,4065,13,267,3453
0.7,0,1,21,78,146067.99083095,161641.69915254,122311.875,295809.01086957,4434,961,240,78,4130,14,248,3473
0.7,0,1,21,79,146214.91805158,161621.87711864,122345.44230769,296194.91304348,4483,957,231,85,4171,4,263,3526
0.7,0,1,21,80,147092.9008596,162731.13983051,123235.11057692,299204.29347826,4525,974,234,74,4227,10,256,3551
0.7,0,1,21,81,147765.49226361,163464.66101695,123527.625,301159.11956522,4551,982,241,77,4263,30,262,3569
0.7,0,1,21,82,148310.38853868,164109.80932203,123879.97115385,302729.4673913,4607,1019,238,66,4309,6,242,3588
0.7,0,1,21,83,148021.76045845,164165.50423729,123712.68269231,302630.93478261,4637,1015,226,73,4344,6,263,3622
0.7,0,1,21,84,147503.03495702,163517.66101695,123252.74519231,301591.88043478,4695,980,248,76,4382,11,255,3715
0.7,0,1,21,85,147633.98510029,163639.12711864,123243.35576923,302966.33695652,4767,1019,241,79,4451,4,244,3748
0.7,0,1,21,86,147374.92951289,163279.60169492,123174.45192308,302164.82608696,4844,1036,251,84,4516,7,251,3808
0.7,0,1,21,87,147441.347851,163600.33474576,123191.57692308,304074.47826087,4845,1013,224,88,4566,33,278,3832
0.7,0,1,21,88,147752.17191977,163846.16525424,123588.21634615,305616.94565217,4878,1004,234,81,4589,26,256,3874
0.7,0,1,21,89,146927.55759312,162614.25,122977.34615385,304009.57608696,4941,1009,255,78,4612,4,266,3932
0.7,0,1,21,90,146415.73409742,162241.95338983,122404.94711538,303950.5,4968,987,232,80,4663,7,278,3981
0.7,0,1,21,91,146715.8739255,162074.88559322,122446.72115385,306299.47826087,5016,1028,245,75,4722,26,246,3988
0.7,0,1,21,92,146450.72550143,161791.16525424,122342.61057692,306574.91304348,5080,1033,273,65,4752,10,264,4047
0.7,0,1,21,93,146365.57020057,161637.34322034,122348.92788462,307548.93478261,5134,1045,239,59,4840,4,240,4089
0.7,0,1,21,94,147072.77020057,161647.93644068,122607.78846154,309170.68478261,5178,1063,251,85,4865,23,269,4115
0.7,0,1,21,95,146887.56676218,161162.29661017,121897.25,309975.68478261,5180,1066,248,66,4921,55,257,4114
0.7,0,1,21,96,146464.59598854,160305.23728814,121434.22115385,309432.42391304,5224,1034,264,76,4903,19,277,4190
0.7,0,1,21,97,147584.96275072,162104.99152542,121923.16826923,313478.81521739,5278,987,254,86,4956,18,268,4291
0.7,0,1,21,98,147591.43839542,161999.08050847,122102.81730769,313626.5,5258,988,239,71,5012,64,266,4270
0.7,0,1,21,99,148049.33868195,162538.68220339,122225.94711538,315870.43478261,5308,986,237,77,5001,7,257,4322
0.7,0,1,21,100,149260.30487106,163983.75847458,122948.92307692,319530.67391304,5357,998,250,84,5034,11,274,4359
0.7,0,1,21,101,147782.38166189,161809.12711864,121477.23557692,316254.29347826,5438,966,268,99,5077,6,280,4472
0.7,0,1,21,102,147711.07163324,161930.38983051,121217.40384615,317215.30434783,5467,978,244,95,5148,20,290,4489
0.7,0,1,21,103,146804.35071633,160983.68220339,120609.18269231,315591.82608696,5266,966,244,98,5201,277,266,4300
0.7,0,1,21,104,145607.56905444,159675.70762712,119648.11057692,313596.64130435,5313,943,250,94,4983,14,283,4370
0.7,0,1,21,105,144685.26074499,158146.68644068,118663.91826923,312028.48913043,5360,909,248,88,5034,10,279,4451
0.7,0,1,21,106,144004.44928367,157360.48305085,118031.40865385,311686.67391304,5377,890,245,95,5062,25,298,4487
0.7,0,1,21,107,143638.63381089,156826.25423729,117561.75,311782.19565217,5424,846,260,79,5092,7,285,4578
0.7,0,1,21,108,143964.89169054,157026.91949153,117503.125,313876.2826087,5482,810,263,86,5140,7,284,4672
0.7,0,1,21,109,143582.71862464,156647.37288136,117050.57692308,313173.48913043,5537,860,265,69,5213,10,269,4677
0.7,0,1,21,110,143739.03495702,156842,117068.16826923,314823.14130435,5508,856,254,87,5265,98,272,4652
0.7,0,1,21,111,144471.81432665,157563.61864407,117129.23076923,317701.52173913,5511,884,221,63,5235,8,273,4627
0.7,0,1,21,112,145327.01203438,158681.88559322,118091.05288462,320453.81521739,5571,887,250,88,5248,15,263,4684
0.7,0,1,21,113,146183.15873926,159329.45338983,118435.73076923,322417.11956522,5156,923,246,90,5313,493,258,4233
0.7,0,1,21,114,146811.3765043,160150.96610169,118834.82211538,323955.66304348,4704,914,250,93,4871,510,285,3790
0.7,0,1,21,115,147477.71690544,160347.06355932,118888.86538462,325610.01086957,4724,877,260,89,4422,47,282,3847
0.7,0,1,21,116,147604.88022923,160226.19915254,118870.39903846,325429.22826087,3628,856,264,74,4439,1149,285,2772
0.7,0,1,21,117,147710.31518625,160611.38135593,118945.89423077,326423.81521739,3666,834,243,71,3363,11,265,2832
0.7,0,1,21,118,148067.64011461,161036.36016949,118815.81730769,328304.89130435,3709,844,230,78,3414,13,252,2865
0.7,0,1,21,119,147682.27851003,160655.52966102,118696.3125,327274.34782609,3740,861,230,71,3452,13,257,2879
0.7,0,1,21,120,148450.54441261,161287.90254237,119059.64903846,330036.55434783,3813,899,258,85,3486,16,254,2914
0.7,0,1,21,121,144441.30429799,160243.27118644,118877.07211538,312780.2173913,3263,904,265,78,3540,620,273,2359
0.7,0,1,21,122,144558.06532951,160533.61864407,119197.30288462,313906.47826087,935,949,261,77,2999,2402,264,-14
0.7,0,1,21,123,145194.0286533,161601.38983051,119609.59134615,315369.29347826,918,939,256,81,660,79,277,-21
0.7,0,1,21,124,145987.4269341,162507.05508475,120036.28846154,317634.59782609,671,970,253,83,652,317,268,-299
0.7,0,1,21,125,145507.54842407,163905.75,120451.50480769,318236.5,640,943,231,83,386,60,287,-303
0.7,0,1,21,126,146444.04126074,165793.29237288,121776.92788462,320471.5326087,659,952,263,86,371,61,272,-293
0.7,0,1,21,127,146371.14727794,167258.41949153,122381.08653846,321970.32608696,647,943,246,78,399,76,263,-296
0.7,0,1,21,128,147079.6217765,169021.26271186,122860.28365385,325237.82608696,668,943,277,83,377,69,271,-275
0.7,0,1,21,129,148075.67679083,170058.90254237,123563.57692308,327181.07608696,655,921,234,88,375,42,294,-266
0.7,0,1,21,130,147670.62464183,170104.3220339,123486.29807692,325510.25,639,915,258,71,386,76,271,-276
0.7,0,1,21,131,148097.94154728,169975.6779661,123407.07692308,325654.20652174,670,964,271,78,380,59,260,-294
0.7,0,1,21,132,148561.74899713,170520.72881356,123417.89903846,327683.77173913,681,977,263,67,413,62,260,-296
0.7,0,1,21,133,148613.91174785,170064.54237288,123087.8125,327057.9673913,676,963,255,89,388,56,296,-287
0.7,0,1,21,134,150101.84527221,171727.11864407,123967.30288462,331047.43478261,630,925,230,79,392,71,287,-295
0.7,0,1,21,135,150967.63553009,172582.15254237,124366.49519231,332432.84782609,633,939,265,74,366,72,266,-306
0.7,0,1,21,136,150517.51977077,172336.1440678,124277.53365385,330108.01086957,636,912,260,71,358,53,277,-276
0.7,0,1,21,137,149987.36045845,171258.39830508,123683.75,328638.94565217,647,939,239,75,358,25,278,-292
0.7,0,1,21,138,149700.74727794,171039.47881356,123138.92788462,328486.76086957,679,950,260,81,386,48,261,-271
0.7,0,1,21,139,149204.68080229,170048.18644068,122661.48557692,327112.66304348,685,957,241,79,423,58,258,-272
0.7,0,1,21,140,149235.1747851,169733.56779661,122313.13942308,327932.52173913,674,956,232,87,412,57,275,-282
0.7,0,1,21,141,148338.91346705,168846.98305085,121399.16346154,325217.54347826,639,994,235,79,424,99,253,-355
0.7,0,1,21,142,147473.53581662,168190.88135593,120775.64423077,323669.2826087,621,1002,248,87,360,74,282,-381
0.7,0,1,21,143,147012.0756447,167587.28813559,120477.99519231,322894.66304348,613,975,245,82,337,51,287,-362
0.7,0,1,21,144,147016.94670487,167646.23728814,120474.37980769,323501.81521739,632,996,265,87,337,57,277,-364
0.7,0,1,21,145,146514.23266476,166706.72881356,119907.1875,323402.19565217,603,993,234,94,324,49,309,-390
0.7,0,1,21,146,145731.95415473,165657.99152542,119176.30769231,322429.52173913,584,1000,237,75,325,53,278,-416
0.7,0,1,21,147,144296.51575931,164079.84322034,118117.71634615,318599.2173913,634,972,250,94,302,12,282,-338
0.7,0,1,21,148,143549.30888252,163079.43644068,117729.10096154,316614.42391304,670,965,268,90,371,59,264,-295
0.7,0,1,21,149,143177.34097421,162345.45338983,116990.13461538,316769.76086957,659,920,234,92,379,46,293,-261
0.7,0,1,21,150,142326.48022923,161041.54237288,116177.93269231,314463.58695652,666,936,240,84,388,46,274,-270
0.7,0,1,21,151,141763.91060172,160229.81779661,115320.76923077,313629.10869565,659,891,265,95,394,95,275,-232
0.7,0,1,21,152,141577.40744986,160225.24152542,114849.12019231,313903.59782609,642,903,240,94,371,63,291,-261
0.7,0,1,21,153,141374.2991404,159707.8940678,114822.94230769,314336.22826087,627,935,255,71,355,54,289,-308
0.7,0,1,21,154,141344.83896848,159762.66525424,114870.20192308,315142.2826087,642,965,247,77,365,47,263,-323
0.7,0,1,21,155,141200.18567335,159472.53813559,114588.74038462,315609.94565217,632,949,251,86,352,57,290,-317
0.7,0,1,21,156,142243.58739255,160274.86440678,115427.20673077,319050.5326087,630,951,242,92,355,59,277,-321
0.7,0,1,21,157,142852.77707736,161015.98305085,115585.70192308,322149.73913043,651,910,258,105,352,64,278,-259
0.7,0,1,21,158,142710.04928367,160708.70762712,115367.69230769,321516.13043478,650,913,245,83,379,57,272,-263
0.7,0,1,21,159,143085.9530086,161188.42372881,115353.54807692,324873.41304348,637,876,246,86,358,53,292,-239
0.7,0,1,21,160,142644.49971347,160642.21610169,114864.46634615,324504.43478261,653,858,260,77,370,54,267,-205
0.7,0,1,21,161,142993.71690544,160859.17372881,115003.01923077,327666.83695652,666,855,268,86,374,62,279,-189
0.7,0,1,21,162,143763.93810888,161338.69067797,115081.1875,330122.93478261,659,864,245,84,382,52,285,-205
0.7,0,1,21,163,144578.7530086,162055.10169492,115484.125,333652.55434783,662,856,250,91,369,48,291,-194
0.7,0,1,21,164,145567.18624642,162610.09745763,115926.36057692,337028.27173913,657,845,262,80,373,58,290,-188
0.7,0,1,21,165,145589.06361032,162493.79237288,115980.97596154,337864.93478261,642,833,245,86,372,61,286,-191
0.7,0,1,21,166,146458.27621777,163113.23728814,116563.53365385,342114.63043478,658,827,275,68,370,55,273,-169
0.7,0,1,21,167,147391.37421203,163964.91525424,117196.14423077,345310.58695652,669,811,239,96,382,48,276,-142
0.7,0,1,21,168,148407.70429799,164890.52966102,117703.25,349285.14130435,636,787,241,74,385,64,284,-151
0.7,0,1,21,169,147842.28080229,163901.24576271,116844.4375,347856.90217391,644,817,244,80,375,55,262,-173
0.7,0,1,21,170,148097.43954155,163389.8559322,116938.96634615,349037.33695652,654,813,245,87,377,55,268,-159
0.7,0,1,21,171,148647.3260745,164147.00847458,118046.18269231,350434.35869565,649,852,237,93,379,60,276,-203
0.7,0,1,21,172,150303.53467049,166165.08050847,119102.75,356179.22826087,662,859,262,86,376,62,274,-197
0.7,0,1,21,173,150393.83151862,166398.15254237,119216.49038462,356745.34782609,652,902,240,86,381,55,283,-250
0.7,0,1,21,174,150590.9982808,166934.94915254,119324.97596154,358223.81521739,659,880,260,87,362,50,291,-221
0.7,0,1,21,175,150945.34555874,166749.86016949,119244.1875,360027.7826087,674,876,246,84,379,35,281,-202
0.7,0,1,21,176,151967.4269341,167644.99576271,119752.44711538,363173.43478261,649,857,244,86,380,61,295,-208
0.7,0,1,21,177,152984.06418338,168252.5,120069.72596154,366483.75,642,880,239,76,374,47,276,-238
0.7,0,1,21,178,153822.53982808,168783.95338983,120486.02403846,368323.14130435,612,884,221,81,378,68,264,-272
0.7,0,1,21,179,154873.19885387,169755.70762712,120665.66826923,371975.55434783,604,890,241,91,327,55,286,-286
0.7,0,1,21,180,155886.66590258,170917.70338983,120972.42307692,376429.66304348,587,901,228,76,335,52,270,-314
0.7,0,1,21,181,155185.38681948,170610.91101695,120831.45673077,373403.41304348,589,940,235,80,333,59,255,-351
0.7,0,1,21,182,155612.73352436,171158.40254237,121172.625,374462.55434783,637,905,266,96,314,39,276,-268
0.7,0,1,21,183,155912.34383954,170963.59322034,121080.07211538,376194.90217391,613,893,232,83,359,61,279,-280
0.7,0,1,21,184,155575.08538682,170358.63983051,120762.43269231,375425.92391304,669,900,256,85,339,11,274,-231
0.7,0,1,21,185,155782.95702006,170523.14830508,120605.54326923,377149.51086957,662,910,244,65,396,43,274,-248
0.7,0,1,21,186,156404.42406877,171192.05084746,120819.36538462,378594.33695652,665,936,239,83,403,60,260,-271
0.7,0,1,21,187,157602.09512894,172638.13559322,121479.83173077,383040.06521739,676,928,253,75,395,47,271,-252
0.7,0,1,21,188,158203.48424069,173035.21186441,121551.18269231,384550.54347826,609,914,235,70,408,104,269,-305
0.7,0,1,21,189,158484.21776504,173873.39830508,121537.99038462,386705.22826087,588,923,231,69,339,51,271,-335
0.7,0,1,21,190,159787.60114613,175623.96610169,122219.95673077,390250.88043478,601,912,248,73,337,57,252,-311
0.7,0,1,21,191,159077.53581662,173743,121648.54807692,387084.27173913,614,908,241,78,340,45,262,-294
0.7,0,1,21,192,158094.0974212,172640.84322034,121075.99038462,383345.77173913,600,937,243,74,344,61,271,-337
0.7,0,1,21,193,158071.17707736,172176.57627119,121116.17307692,383515.35869565,622,985,263,70,342,53,259,-363
0.7,0,1,21,194,157226.51461318,170876.52118644,120347.79326923,380911.39130435,629,976,252,81,340,44,283,-347
0.7,0,1,21,195,157978.86303725,170991.11440678,120624.21634615,383482.57608696,643,962,266,95,338,56,291,-319
0.7,0,1,21,196,157746.68882521,170080.56779661,120543.86538462,381857.67391304,640,926,256,85,349,50,294,-286
0.7,0,1,21,197,158577.4991404,170776.58474576,120912.69711538,384114.60869565,606,883,226,89,340,49,300,-277
0.7,0,1,21,198,159790.53065903,172758.27542373,121693.19711538,388571.08695652,639,856,269,78,335,43,271,-217
0.7,0,1,21,199,161769.51060172,174506.83898305,123139.33173077,393775,652,871,252,87,371,58,268,-219
0.7,0,1,21,200,162684.94899713,175281.01694915,123730.97596154,395651.69565217,659,876,258,81,381,61,272,-217
0.7,0,1,22,0,239169.9713467,266217.58474576,193210.69711538,461214.67391304,0,0,0,0,0,0,0,0
0.7,0,1,22,1,239287.90830946,266298.94067797,193321.27403846,461418.20652174,795,813,276,64,455,0,223,-18
0.7,0,1,22,2,242562.06303725,270984.3220339,196259.97596154,467780.97826087,851,894,226,69,556,0,239,-43
0.7,0,1,22,3,241729.95071633,270625.77118644,196296.8125,466957.47826087,905,1019,228,63,614,0,237,-114
0.7,0,1,22,4,241681.89111748,270530.34745763,196189.01442308,468377.32608696,885,1139,260,72,654,101,251,-254
0.7,0,1,22,5,239324.97421203,267871.08050847,194968.57692308,463480.04347826,899,1007,248,60,646,55,239,-108
0.7,0,1,22,6,238279.86475645,267031.62288136,194798.02403846,458744.22826087,944,982,234,64,683,37,216,-38
0.7,0,1,22,7,235236.6991404,263227.52966102,192791.42788462,451215.26086957,1006,965,258,78,704,34,240,41
0.7,0,1,22,8,233708.66017192,262313.50423729,192455.48076923,448079.58695652,1058,965,255,76,768,41,238,93
0.7,0,1,22,9,232896.91461318,261572.86440678,191706.53365385,447121.95652174,1101,1022,225,70,836,30,222,79
0.7,0,1,22,10,232530.40458453,261875.45762712,191928.5625,445616.06521739,1176,1004,261,68,871,24,230,172
0.7,0,1,22,11,230584.03896848,259690.09745763,190320.87019231,442205.52173913,1220,1015,246,84,918,28,258,205
0.7,0,1,22,12,227974.38624642,256822.78389831,189040.60576923,436155.10869565,1245,986,222,81,976,34,244,259
0.7,0,1,22,13,223350.88595989,251027.24152542,185817.20673077,424200.08695652,1301,978,272,62,1004,37,241,323
0.7,0,1,22,14,219303.37879656,246114.46610169,182492.84615385,417830.44565217,1353,962,255,81,1041,24,260,391
0.7,0,1,22,15,218309.21260745,245853.66525424,181615.67307692,416713.92391304,1382,988,233,58,1120,29,233,394
0.7,0,1,22,16,214972.547851,241175.19067797,179759.45673077,408444.43478261,1419,968,237,74,1128,20,254,451
0.7,0,1,22,17,212703.23438395,238483.34322034,177720.07692308,402018.2826087,1466,993,245,68,1180,27,239,473
0.7,0,1,22,18,210306.08595989,233068.20762712,175400.20192308,394014.57608696,1534,989,256,76,1225,23,241,545
0.7,0,1,22,19,206804.11232092,229364.71610169,172643.35576923,385263.40217391,1546,986,219,73,1276,22,258,560
0.7,0,1,22,20,205398.81948424,226763.04237288,171251.78846154,380695.2173913,1595,1005,237,76,1301,19,245,590
0.7,0,1,22,21,202209.26762178,222180.0720339,168079.88461538,373106.35869565,1666,1008,257,63,1365,19,230,658
0.7,0,1,22,22,197984.63037249,217224.73728814,166229.3125,365548.76086957,1727,998,246,73,1422,14,244,729
0.7,0,1,22,23,195748.23381089,214629.13559322,164212.5625,361514.7173913,1804,1038,257,67,1500,20,227,766
0.7,0,1,22,24,192399.48194842,211424.76271186,162682.97596154,354017.55434783,1863,1031,228,82,1565,12,239,832
0.7,0,1,22,25,189207.97020057,207436.84745763,161302.83653846,346886.9673913,1901,1005,242,62,1614,17,249,896
0.7,0,1,22,26,187378.71633238,205427.24152542,159833.69230769,342689.7826087,1972,975,263,67,1660,18,241,997
